id;title;domain;description;day_to_day;tools_certifications;salary_range;growth_trajectory;industry_trends;icon_emoji;difficulty;demand_level;related_skills;created_at;keywords;job_role_keywords;industry;sector;related_subjects;related_universities;avg_salary_usd;growth_trajectory_detail;soft_skills;interests;countries_in_demand;related_industries;related_sectors;related_domains;related_careers;related_job_roles;related_courses;related_countries
0d09791e-32fe-44ed-acc2-c38417027a50;Veterinarian;Healthcare;Diagnoses and treats diseases in animals;;[];₹4,00,000 - ₹15,00,000;Stable with pet economy growth;;🐾;Hard;High;"[""Veterinary Medicine"",""Surgery"",""Animal Care"",""Diagnostics""]";2026-04-07 04:53:38.714603+00;"[""veterinarian"",""vet"",""animal"",""pet""]";[];Healthcare & Life Sciences;Environmental Services;[];"[""Banaras Hindu University"",""Erasmus University Rotterdam""]";$80K-$130K;;"[""analytical"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""discipline"",""innovation"",""systems thinking"",""research"",""Communication"",""Attention to Detail"",""Organization"",""planning"",""negotiation"",""problem-solving"",""precision"",""creativity"",""Interpersonal Skills"",""Active Listening""]";"[""math"",""technology"",""animals"",""Personal Growth"",""Mental Health"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""health"",""environment"",""Environment"",""Sustainability"",""Science"",""Mathematics"",""Visuals"",""Productivity"",""engineering"",""property"",""coding""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Healthcare & Life Sciences"",""Fisheries""]";;;;"[""Veterinarian"",""Urologist"",""Emergency Medical Technician"",""Endocrinologist"",""Gastroenterologist"",""Audiologist"",""Cardiac Surgeon"",""Clinical Research Coordinator"",""Dental Hygienist"",""Cardiologist"",""Ophthalmologist"",""Anesthesiologist"",""Hematologist"",""Speech Therapist"",""Chiropractor"",""Dietitian"",""Dermatologist"",""Genetic Counselor"",""Epidemiologist""]";[];"[""Burkina Faso"",""Eritrea"",""Kyrgyzstan"",""Bosnia and Herzegovina""]"
c926243b-8d75-410b-8f76-ce77f7bc5899;Forester;Environmental Science;Manages forests for conservation and timber production;;[];₹3,00,000 - ₹10,00,000;Stable;;🌲;Medium;Medium;"[""Forestry"",""GIS"",""Wildlife Management"",""Ecology""]";2026-04-07 04:53:38.714603+00;"[""forestry"",""forest"",""conservation""]";[];Environmental & Sustainability;Forestry & Timber;[];"[""University of British Columbia"",""Oregon State University""]";$60,000;;"[""outdoors""]";"[""nature""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Environmental & Sustainability"",""Hydropower""]";"[""Forestry & Timber""]";"[""Geoinformatics""]";;"[""Environmental Engineer"",""Conservation Scientist""]";[];
9de8dd2b-1449-414f-8790-2545a67f6daf;Dermatologist;Healthcare;Specializes in skin, hair and nail conditions;;[];₹10,00,000 - ₹40,00,000;Rapid Growth;;🩺;Hard;High;"[""Procedures"",""Diagnostics"",""Dermatology""]";2026-04-07 04:53:38.714603+00;"[""dermatology"",""skin"",""cosmetic""]";[];Healthcare & Life Sciences;Wellness & Fitness;[];[];$70,000;;"[""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization"",""planning"",""negotiation"",""problem-solving"",""precision""]";"[""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Healthcare & Life Sciences"",""Dermatology""]";;"[""Dermatology""]";;"[""Dermatologist"",""Urologist"",""Emergency Medical Technician"",""Endocrinologist"",""Gastroenterologist"",""Audiologist"",""Cardiac Surgeon"",""Clinical Research Coordinator"",""Dental Hygienist"",""Cardiologist"",""Ophthalmologist"",""Anesthesiologist"",""Hematologist"",""Speech Therapist"",""Chiropractor"",""Dietitian"",""Genetic Counselor"",""Epidemiologist""]";[];
51101cde-a849-4d49-9460-774cdc089fba;Civil Engineering;Engineering;Designing and building infrastructure like bridges, roads, and buildings;;[];$60K-$120K;Essential infrastructure demand;;🏗️;Hard;High;"[""Project Management"",""Surveying"",""Structural Analysis"",""AutoCAD"",""Civil Engineering"",""Mechanical Engineering"",""Prompt Engineering"",""ChatGPT Prompt Engineering""]";2026-03-09 03:35:36.335462+00;"[""civil engineering"",""infrastructure"",""construction"",""structural""]";"[""Civil Engineer"",""Structural Engineer"",""Construction Manager""]";Manufacturing & Industrial;Real Estate & Construction;"[""Civil Engineering"",""Mechanical Engineering"",""Industrial Engineering"",""Electrical Engineering"",""Civil Procedure"",""Ceramic Engineering"",""Chemical Reaction Engineering"",""Chemical Engineering"",""Aerospace Engineering"",""Biomedical Engineering"",""Electronics Engineering"",""Software Engineering""]";"[""Tsinghua University"",""Hanyang University"",""Heriot-Watt University""]";$60K-$120K;;"[""planning"",""negotiation""]";"[""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Australia"",""India"",""Canada""]";"[""Manufacturing & Industrial"",""Construction & Real Estate"",""Construction"",""Civil Engineering"",""Engineering Procurement"",""Heavy Engineering"",""Marine Engineering"",""Coal Mining"",""Mining Equipment"",""Lithium Mining""]";"[""Real Estate & Construction"",""DevOps & Infrastructure"",""Civil Aviation"",""Engineering Education"",""Affordable Housing""]";"[""Civil Engineering"",""Structural Engineering"",""Chemical Engineering"",""Transportation Engineering"",""Electrical Engineering"",""Ceramic Engineering"",""Industrial Engineering"",""Petroleum Engineering"",""Aerospace Engineering""]";"[""Mechanical Engineering"",""Electrical Engineering"",""Software Engineering"",""Aerospace Engineering"",""Biomedical Engineering""]";"[""Civil Engineer"",""Engineering Manager"",""Marine Engineer"",""Construction Manager"",""Network Engineer"",""Agricultural Engineer"",""Industrial Engineer"",""Building Inspector"",""Cloud Architect"",""Nuclear Engineer"",""Ergonomist"",""Fire Engineer""]";"[""Data Engineering with Snowflake"",""Engineering Leadership Track"",""Prompt Engineering Professional"",""Site Reliability Engineering"",""Prompt Engineering for ChatGPT"",""Linear Algebra - MIT OCW""]";"[""Eritrea"",""Guinea"",""Bolivia""]"
b4b2fec9-87eb-47f9-824c-5569e1f22d6f;Ethical Hacker;Cybersecurity;Test systems for vulnerabilities to protect organizations;;[];₹6,00,000 - ₹35,00,000;Rapidly Growing;;🛡️;intermediate;high;"[""linux"",""Ethical Hacking"",""penetration testing"",""python"",""network security"",""Cybersecurity Fundamentals"",""D3.js"",""Cassandra"",""DynamoDB"",""ClickHouse"",""Cloudflare Workers"",""BeautifulSoup"",""C++ STL""]";2026-04-06 06:52:54.166408+00;"[""bug bounty"",""cybersecurity"",""ethical"",""ethical hacking"",""hacker"",""information"",""infosec"",""technology""]";[];Information Technology;Property Development;"[""Cybersecurity""]";"[""Middlesex University"",""ETH Zurich"",""Hanyang University"",""Aarhus University"",""Iowa State University"",""ISI Kolkata"",""Jindal Global University"",""Keio University"",""NIT Surathkal"",""Ohio State University"",""Drexel University"",""Cardiff University""]";115000;;"[""Problem Solving"",""Analytical Thinking""]";"[""Technology"",""Security"",""Computers""]";"[""USA"",""UK"",""Germany""]";"[""Cybersecurity"",""Information Technology"",""IT Services"",""Internet of Things"",""Healthcare IT"",""IT Hardware""]";;"[""Cybersecurity"",""Criminal Justice""]";"[""Ethical Hacker""]";"[""Ethical Hacker"",""Growth Hacker"",""Cybersecurity Analyst""]";"[""The Complete Cyber Security Course"",""Certified Ethical Hacker (CEH)"",""Cybersecurity Fundamentals"",""Ethical Hacking - EC Council""]";"[""Dominica"",""Haiti"",""Jamaica""]"
f7d589bd-8ca0-4f2e-be23-c2af92ba20fc;Patent Attorney;Intellectual Property Law;Protect intellectual property through patent law;Draft patent applications, conduct prior art searches, represent clients in disputes;[];₹6,00,000-₹30,00,000;Innovation economy driving strong demand;Tech patents and startup ecosystem creating massive demand;⚖️;Advanced;High;"[""Science/Engineering Background"",""Negotiation"",""Research"",""Technical Writing"",""Patent Law""]";2026-04-04 06:37:36.623731+00;[];[];Legal & Compliance;;[];"[""Ohio State University""]";85000;;"[""analytical"",""Problem Solving"",""Analytical Thinking"",""negotiation"",""Leadership"",""Organization"",""Attention to Detail"",""empathy"",""planning"",""problem-solving"",""Logical Thinking"",""precision"",""creativity"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""Analytical Skills"",""Critical Thinking"",""Innovation"",""innovation""]";"[""law"",""Technology"",""Security"",""Computers"",""property"",""Business"",""Management"",""Productivity"",""Data"",""psychology"",""engineering"",""technology"",""coding"",""Programming"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""sports"",""health"",""medicine"",""biology"",""Personal Growth""]";"[""USA"",""UK"",""Germany"",""Australia"",""Canada"",""India""]";"[""Legal & Compliance"",""LegalTech""]";;;;;[];
8f98f4a9-cb82-4f8b-bc32-8e2fe6df041f;Embryologist;Healthcare/Science;Works in IVF and reproductive medicine;;[];₹5,00,000 - ₹15,00,000;Rapid Growth;;🧫;Hard;Medium;"[""Reproductive Biology"",""IVF"",""Embryology""]";2026-04-07 04:53:38.714603+00;"[""embryology"",""IVF"",""fertility""]";[];Healthcare & Life Sciences;;[];[];$70,000;;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Healthcare & Life Sciences""]";;"[""Oncology"",""Endocrinology""]";;;[];
4521a728-9148-47c0-8b3f-e255aa52ceeb;Nursing;Healthcare;Providing patient care and health education;;[];$50K-$100K;Diverse specialization opportunities;;👩‍⚕️;Medium;Very High;"[""EMR"",""Clinical Skills"",""Triage"",""Communication"",""Patient Care"",""Nursing & Patient Care"",""Empathic Listening""]";2026-03-09 03:35:36.335462+00;"[""nursing"",""patient care"",""clinical"",""healthcare""]";"[""Registered Nurse"",""Nurse Practitioner"",""Clinical Nurse Specialist""]";Healthcare & Life Sciences;Clinical Medicine;"[""Nursing""]";"[""Arizona State University"",""Birkbeck University of London"",""Middlesex University"",""University of Vienna"",""Brown University"",""Kyoto University"",""Concordia University"",""Lancaster University"",""Aligarh Muslim University"",""Case Western Reserve University"",""Banaras Hindu University"",""Curtin University"",""Edinburgh Napier University"",""Brigham Young University"",""University of New South Wales"",""Cranfield University"",""Pontificia Universidad Católica de Chile"",""Indiana University Bloomington"",""Aarhus University"",""Erasmus University Rotterdam"",""Keio University"",""Nanyang Polytechnic"",""Ohio State University"",""Oregon State University"",""Pondicherry University"",""Osaka University"",""Massey University"",""Monash University Malaysia"",""Anna University"",""Brandeis University""]";$80,000;;"[""empathy""]";"[""medicine"",""health""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Healthcare Services"",""Healthcare & Life Sciences"",""Nursing Services"",""Nutraceuticals""]";"[""Clinical Medicine"",""Healthcare & Life Sciences""]";"[""Nursing""]";;"[""Biostatistician"",""Urologist"",""Nurse"",""Emergency Medical Technician"",""Endocrinologist"",""Gastroenterologist"",""Audiologist"",""Cardiac Surgeon"",""Clinical Research Coordinator"",""Dental Hygienist"",""Cardiologist"",""Ophthalmologist"",""Anesthesiologist"",""Hematologist"",""Speech Therapist"",""Chiropractor"",""Dietitian"",""Dermatologist"",""Genetic Counselor"",""Epidemiologist""]";[];
38cdb26f-d3dd-438f-9c63-95919f94baa3;Food Scientist;Food Science;Research and develop food products and safety standards;Test food quality, develop new products, ensure regulatory compliance, research preservation;[];₹4,00,000-₹15,00,000;Food safety regulations driving demand;Plant-based foods and functional nutrition booming;🔬;Intermediate;Growing;"[""Microbiology"",""Quality Control"",""Food Processing"",""Chemistry"",""FSSAI""]";2026-04-04 06:37:36.623731+00;[];[];Food & Beverage;Food Technology;[];[];$45K-$95K;;"[""patience""]";"[""food""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Food & Beverage"",""Food Processing"",""Food Delivery""]";"[""Food Technology"",""Agriculture & Food"",""Food Tech""]";"[""Food Technology""]";"[""Food Scientist"",""Data Scientist""]";"[""Food Scientist"",""Conservation Scientist"",""Agricultural Scientist"",""Data Scientist"",""Materials Scientist""]";"[""Stanford Introduction to Food and Health""]";
9ded4a6c-7e7c-42af-99fc-79ec7e90e45a;Numismatist;History & Collections;Study and collect coins, medals, and currency;;[];₹3,00,000 - ₹15,00,000;Steady;;🪙;intermediate;niche;"[""history"",""appraisal"",""authentication"",""research""]";2026-04-06 06:52:54.166408+00;"[""coins"",""collection"",""collections"",""currency"",""history"",""information"",""numismatics"",""numismatist"",""technology""]";[];Information Technology;;[];[];$110,000;;"[""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages"",""service"",""planning"",""Technical Aptitude""]";"[""events"",""ocean"",""home"",""math"",""technology"",""Data"",""Technology"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food""]";"[""USA"",""UK"",""Canada"",""Australia"",""Germany"",""India""]";"[""Information Technology""]";;"[""History & Collections""]";;"[""Numismatist""]";[];
ffc62eb1-272d-4123-b1b6-769f44439fca;Chartered Accountant;Finance;Provides financial advisory, auditing and taxation services;;[];₹7,00,000 - ₹30,00,000;Stable;;🧮;Hard;High;"[""Auditing"",""Accounting"",""IFRS"",""Taxation""]";2026-04-07 04:53:38.714603+00;"[""CA"",""chartered accountant"",""ICAI""]";[];Banking & Financial Services;Risk & Compliance;[];"[""Loyola Marymount University""]";$50K-$90K;;"[""Numeracy"",""Attention to Detail"",""analytical"",""precision"",""Organization""]";"[""Finance"",""Business"",""Accounting"",""finance"",""Numbers"",""law""]";"[""USA"",""UK"",""Australia""]";"[""Banking & Financial Services""]";;;"[""Accountant"",""Forensic Accountant""]";"[""Forensic Accountant"",""Accountant"",""Investment Analyst"",""Actuary"",""Budget Analyst"",""Financial Planner"",""Insurance Underwriter"",""Investment Banker""]";"[""Financial Markets by Robert Shiller"",""Introduction to Financial Accounting"",""Financial Modeling & Valuation"",""Behavioral Finance"",""CFA Level 1 Prep""]";"[""Antigua and Barbuda""]"
045f96c9-6387-4d5d-a47b-e9da9618473b;Electrician;Skilled Trades;Installs and repairs electrical systems;;[];₹2,00,000 - ₹8,00,000;Growing with IoT and EV demand;;⚡;Medium;High;"[""Safety Protocols"",""Electrical Systems"",""Wiring"",""Electron""]";2026-04-07 04:53:38.714603+00;"[""construction"",""electrical"",""electrician"",""estate"",""real"",""skilled"",""trades"",""wiring""]";[];Construction & Real Estate;Real Estate & Construction;[];[];$65K-$130K;;"[""planning"",""negotiation"",""Leadership"",""Organization"",""Attention to Detail"",""creativity"",""Creativity"",""systems thinking"",""Technical Aptitude"",""Problem Solving""]";"[""engineering"",""property"",""Business"",""Management"",""Productivity"",""Data"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""technology"",""Technology"",""Cloud Computing"",""IT""]";"[""USA"",""UK"",""Australia"",""Canada"",""Germany""]";"[""Construction & Real Estate"",""Information Technology"",""Kitchen & Bath"",""Elevator & Escalator"",""Gas Utilities"",""Automotive""]";;"[""Skilled Trades"",""Welding & Fabrication""]";;"[""Electrician"",""Electrical Engineer""]";[];
