id;name;continent;description;gdp_rank;population;official_languages;demand_level;avg_salary_usd;growth_trajectory;icon_emoji;keywords;top_industries;top_sectors;top_domains;top_careers;top_job_roles;top_skills;top_subjects;top_universities;top_courses;soft_skills_in_demand;interests;created_at
27ab36b4-d558-4380-86bb-50df5044cb70;Haiti;;;;;;High;$80K-$200K;Stable;🌍;;"[""Web3 & Blockchain"",""Crypto & Blockchain"",""Logistics & Supply Chain""]";"[""Decentralized Finance""]";"[""Blockchain & Web3"",""Nutrition & Dietetics"",""Logistics & Supply Chain"",""Supply Chain Analytics"",""Product Management""]";"[""Dietitian"",""Nutritionist"",""Ethical Hacker"",""Blockchain & Web3"",""Supply Chain & Logistics""]";"[""Dietitian"",""Nutritionist"",""Growth Hacker"",""Blockchain Developer"",""Supply Chain Analyst"",""Product Manager"",""Cybersecurity Analyst""]";"[""Growth Hacking"",""Ethical Hacking"",""Blockchain Development"",""Supply Chain Management""]";"[""Nutrition"",""Nutrition & Dietetics"",""Supply Chain Management""]";"[""Harvard University""]";"[""Blockchain Basics"",""Growth Hacking Foundations"",""Ethical Hacking - EC Council"",""Certified Ethical Hacker (CEH)"",""Blockchain Fundamentals - Berkeley""]";"[""empathy"",""research"",""discipline"",""patience"",""creativity"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization"",""planning"",""negotiation""]";"[""medicine"",""health"",""biology"",""psychology"",""food"",""arts"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment""]";2026-04-27 04:22:19.979289+00
2f9135e1-3701-4b02-b8d3-5cc296c2bd4c;Portugal;Europe;A country on the Iberian Peninsula, in Southwestern Europe.;44;10,300,000;"[""Portuguese""]";Medium;35000;Moderate;🇵🇹;"[""tourism"",""tech startups"",""export"",""culture""]";"[""Tourism"",""Information Technology"",""Textiles"",""Automotive"",""Footwear""]";"[""Services"",""Manufacturing"",""Construction"",""Agriculture""]";"[""Computer Science"",""Software Development"",""Business Administration"",""Tourism Management"",""Textile Engineering"",""Electrical Engineering""]";"[""Web Developer"",""Tourism Manager"",""Software Developer"",""Digital Marketing Specialist"",""Accountant""]";"[""Developer"",""Specialist"",""Manager"",""Analyst""]";"[""Adaptability"",""Problem-Solving"",""Communication"",""Digital Skills"",""Digital Marketing"",""Sales""]";"[""Computer Science"",""Software Engineering"",""Business"",""Tourism""]";"[""University of Coimbra"",""University of Lisbon"",""University of Porto""]";"[""Computer Science"",""Software Engineering"",""Business Administration"",""Tourism""]";"[""Teamwork"",""Communication"",""Problem-Solving"",""Creativity""]";"[""Technology"",""Tourism"",""Business"",""Education""]";2026-04-14 04:56:52.615995+00
37bec267-ad26-45fc-ac93-13eae18183e1;Saudi Arabia;Asia;A country in Western Asia.;14;35,000,000;"[""Arabic""]";Medium;60000;Moderate;🇸🇦;"[""oil wealth"",""economic diversification"",""megaprojects"",""tourism""]";"[""Oil and Gas"",""Petrochemicals"",""Construction"",""Tourism""]";"[""Energy"",""Infrastructure"",""Finance"",""Hospitality""]";"[""Petroleum Engineering"",""Civil Engineering"",""Business Administration"",""Finance"",""Chemical Engineering"",""Islamic Studies"",""Translation Studies"",""Comparative Literature""]";"[""Project Manager"",""Financial Analyst"",""Petroleum Engineer"",""Civil Engineer""]";"[""Engineer"",""Manager"",""Analyst"",""Specialist""]";"[""Technical Skills"",""Project Management"",""Analytical Skills"",""Communication"",""Financial Analysis""]";"[""Petroleum Engineering"",""Civil Engineering"",""Business Administration"",""Finance""]";"[""King Abdulaziz University"",""King Fahd University of Petroleum and Minerals (KFUPM)"",""King Abdullah University of Science and Technology (KAUST)"",""King Saud University""]";"[""Petroleum Engineering"",""Civil Engineering"",""Business Administration"",""Computer Science"",""Economics""]";"[""Adaptability"",""Teamwork"",""Communication"",""Leadership""]";"[""Energy"",""Construction"",""Technology"",""Tourism""]";2026-04-14 04:56:53.753439+00
37ac32c5-89b9-4871-a16f-3ca1912a9ecd;Brazil;South America;The largest country in both South America and Latin America. It has the world's ninth-largest economy by nominal GDP.;12;212,559,417;"[""Portuguese""]";Medium;18000;Volatile;🇧🇷;"[""agriculture"",""mining"",""oil and gas"",""manufacturing"",""technology""]";"[""Agriculture"",""Mining"",""Oil and Gas"",""Manufacturing"",""Services""]";"[""Agribusiness"",""Extractive Industries"",""Automotive"",""Construction"",""Technology""]";"[""Agricultural Engineering"",""Mining Engineering"",""Petroleum Engineering"",""Business Administration"",""Computer Science""]";"[""Agricultural Engineer"",""Accountant"",""Mining Engineer"",""Software Developer"",""Sales Manager""]";"[""Engineer"",""Analyst"",""Manager"",""Specialist"",""Technician""]";"[""Data Analysis"",""Mining Operations"",""Sales"",""Portuguese Language"",""Agricultural Management""]";"[""Agriculture"",""Engineering"",""Business"",""Economics"",""Environmental Science""]";"[""Federal University of Rio de Janeiro"",""Federal University of Rio Grande do Sul"",""Federal University of Minas Gerais"",""University of Campinas"",""University of São Paulo""]";"[""Agricultural Engineering"",""Mechanical Engineering"",""Business Administration"",""Computer Science"",""Economics""]";"[""Adaptability"",""Communication"",""Teamwork"",""Problem-Solving"",""Resilience""]";"[""Agribusiness Development"",""Natural Resource Management"",""Technology Adoption"",""Economic Growth"",""Sustainability""]";2026-04-14 04:56:38.141836+00
3509abf3-35af-4c4b-87e1-155e56b6990b;Bangladesh;Asia;A country in South Asia.;41;164,688,852;"[""Bengali""]";Low;5000;Developing;🇧🇩;"[""garments"",""textiles"",""agriculture"",""jute"",""IT services""]";"[""Garment Manufacturing"",""Textiles"",""Agriculture"",""Jute Products"",""IT Services"",""Information Technology""]";"[""Apparel"",""Textiles"",""Farming"",""Handicrafts"",""Software Development""]";"[""Textile Engineering"",""Business Administration"",""Computer Science"",""Agriculture"",""Economics""]";"[""Garment Technician"",""Accountant"",""Farmer"",""Textile Engineer"",""Software Developer""]";"[""Technician"",""Engineer"",""Developer"",""Specialist"",""Manager""]";"[""Sales"",""Garment Production"",""Textile Manufacturing"",""Quality Control"",""Bengali Language""]";"[""Textile Engineering"",""Business"",""Computer Science"",""Agriculture"",""Economics""]";"[""Bangladesh University of Engineering and Technology (BUET)"",""Chittagong University"",""Rajshahi University"",""University of Dhaka"",""Jahangirnagar University""]";"[""Textile Engineering"",""Computer Science"",""Business Administration"",""Agriculture"",""Economics""]";"[""Adaptability"",""Diligence"",""Teamwork"",""Problem-Solving"",""Communication""]";"[""Garment Exports"",""Textile Industry"",""Agricultural Productivity"",""IT Sector Growth"",""Poverty Reduction""]";2026-04-14 04:56:44.846946+00
e081525a-61d2-4284-ab9d-af9c6e5e6af1;Jamaica;;;;;;High;$65K-$130K;Rapid Growth;🌍;;"[""Medical Devices"",""Telecommunications"",""Pharmaceutical"",""Pharmaceuticals"",""Medical Tourism""]";"[""Telecommunications"",""Medical Devices"",""Pharmaceuticals"",""Clinical Medicine"",""Clinical Research""]";"[""Telecommunications"",""Clinical Psychology"",""Chemical Engineering"",""Mechanical Engineering"",""Biomedical Engineering"",""Electrical Engineering""]";"[""Biomedical Engineer"",""Clinical Psychologist"",""Electrical Engineering"",""Biomedical Engineering"",""Mechanical Engineering"",""Product Manager"",""Ethical Hacker""]";"[""Biomedical Engineer"",""Electrical Engineer"",""Mechanical Engineer"",""Clinical Psychologist"",""Product Manager"",""Medical Doctor"",""Chemical Engineer""]";"[""Critical Thinking"",""Ethical Hacking"",""Mechanical Engineering""]";"[""Political Science"",""Clinical Pathology"",""Chemical Engineering"",""Electrical Engineering"",""Biomedical Engineering"",""Mechanical Engineering""]";;"[""PMP Certification Prep"",""Ethical Hacking - EC Council"",""Certified Ethical Hacker (CEH)""]";"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""organization"",""Analytical Thinking"",""creativity"",""Creativity"",""Attention to Detail"",""discipline"",""analytical"",""Leadership"",""Organization"",""research"",""Analytical Skills"",""Critical Thinking""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""aviation"",""events"",""Security"",""beauty"",""fashion"",""Design"",""Art""]";2026-04-27 04:22:19.979289+00
38de87e4-adc3-4e2d-8989-ebe9cffafaf7;Finland;Europe;A country in Northern Europe. It is a populous country with a population of about 5.5 million.;45;5,540,000;"[""Finnish"",""Swedish""]";High;58000;Stable;🇫🇮;"[""technology"",""forests"",""education"",""happiness index""]";"[""Technology"",""Forestry"",""Manufacturing"",""Biotechnology""]";"[""IT"",""Paper and Pulp"",""Machinery"",""Bioeconomy""]";"[""Computer Science"",""Software Engineering"",""Forestry"",""Biotechnology""]";"[""Forestry Engineer"",""Biotech Researcher"",""Data Scientist"",""Software Developer""]";"[""Developer"",""Engineer"",""Analyst"",""Researcher""]";"[""Problem-Solving"",""Technical Skills"",""Programming"",""Innovation""]";"[""Computer Science"",""Engineering"",""Forestry"",""Biotechnology""]";"[""University of Helsinki"",""Tampere University"",""Aalto University""]";"[""Computer Science"",""Software Engineering"",""Information Technology"",""Forestry"",""Biotechnology""]";"[""Creativity"",""Collaboration"",""Adaptability"",""Problem-Solving""]";"[""Technology"",""Sustainability"",""Education"",""Innovation""]";2026-04-14 04:56:52.426354+00
451ef44b-9302-4fd9-8dc7-1b888c0d0145;Italy;Europe;A country in Southern Europe.;8;59,000,000;"[""Italian""]";Medium;45000;Stable;🇮🇹;"[""fashion"",""automotive"",""manufacturing"",""tourism"",""culture""]";"[""Automotive"",""Fashion"",""Manufacturing"",""Food and Beverage""]";"[""Manufacturing"",""Luxury Goods"",""Tourism"",""Design""]";"[""Mechanical Engineering"",""Fashion Design"",""Computer Science"",""Business Administration""]";"[""Fashion Designer"",""Mechanical Engineer"",""Marketing Manager"",""Software Developer""]";"[""Engineer"",""Designer"",""Manager"",""Specialist""]";"[""Problem-Solving"",""Technical Skills"",""Creativity"",""Communication""]";"[""Mechanical Engineering"",""Fashion Design"",""Computer Science"",""Business"",""Art History""]";"[""University of Bologna"",""University of Rome La Sapienza"",""University of Milan""]";"[""Mechanical Engineering"",""Fashion Design"",""Computer Science"",""Business Administration"",""Economics""]";"[""Creativity"",""Teamwork"",""Problem-Solving"",""Adaptability""]";"[""Fashion"",""Automotive"",""Manufacturing"",""Design""]";2026-04-14 04:56:59.568403+00
41907464-5a06-491a-aeb2-ca1dced3cb4d;South Africa;Africa;A country located at the southernmost tip of the African continent.;33;60,040,000;"[""Afrikaans"",""English"",""Ndebele"",""Northern Sotho"",""Southern Sotho"",""Swazi"",""Tswana"",""Tsonga"",""Venda"",""Xhosa"",""Zulu""]";Medium;40000;Moderate;🇿🇦;"[""diverse economy"",""natural resources"",""tourism"",""challenges""]";"[""Mining"",""Finance"",""Agriculture"",""Manufacturing"",""Telecommunications"",""Automotive""]";"[""Resources"",""Financial Services"",""Automotive"",""Retail"",""Manufacturing""]";"[""Mining Engineering"",""Finance"",""Agriculture"",""Information Technology""]";"[""Financial Analyst"",""Mining Engineer"",""Agricultural Scientist"",""Software Developer"",""Accountant""]";"[""Manager"",""Engineer"",""Analyst"",""Consultant""]";"[""Problem-Solving"",""Financial Acumen"",""Technical Skills"",""Communication"",""Data Analysis""]";"[""Engineering"",""Finance"",""Agriculture"",""Information Technology""]";"[""University of Witwatersrand"",""University of Cape Town"",""University of the Witwatersrand"",""Stellenbosch University"",""University of New South Wales""]";"[""Engineering"",""Finance"",""Commerce"",""Information Technology""]";"[""Adaptability"",""Teamwork"",""Problem-Solving"",""Cross-cultural Communication""]";"[""Mining"",""Finance"",""Technology"",""Education""]";2026-04-14 04:56:49.584413+00
4736d119-4fd1-4404-9441-44a721a28cd2;Russia;Europe/Asia;A vast transcontinental country spanning Eastern Europe and Northern Asia.;8;145,934,462;"[""Russian""]";Medium;55000;Stable;🇷🇺;"[""large country"",""resource-rich"",""history"",""culture"",""geopolitics""]";"[""Oil and Gas"",""Mining"",""Defense"",""Agriculture""]";"[""Energy"",""Manufacturing"",""Aerospace"",""Technology""]";"[""Petroleum Engineering"",""Mechanical Engineering"",""Computer Science"",""International Relations""]";"[""Mechanical Engineer"",""Data Scientist"",""Software Developer"",""Petroleum Engineer""]";"[""Engineer"",""Analyst"",""Manager"",""Specialist""]";"[""Problem-Solving"",""Technical Skills"",""Analytical Skills"",""Communication""]";"[""Engineering"",""Computer Science"",""Economics"",""Physics""]";"[""Saint Petersburg State University"",""Lomonosov Moscow State University"",""Moscow State Technical University""]";"[""Petroleum Engineering"",""Computer Science"",""Economics"",""Management""]";"[""Teamwork"",""Adaptability"",""Critical Thinking"",""Leadership""]";"[""Technology"",""Energy"",""Business"",""Education""]";2026-04-14 04:56:49.394632+00
f0bd631c-bb01-421c-8c90-572b765e1866;Benin;;;;;;High;$80K-$200K;Stable;🌍;;"[""Web3 & Blockchain"",""Crypto & Blockchain"",""Cold Chain Logistics"",""Logistics & Supply Chain""]";"[""Behavioural Health""]";"[""Urban Planning"",""Blockchain & Web3"",""Logistics & Supply Chain"",""Supply Chain Analytics"",""Product Management""]";"[""Urban Planning"",""Blockchain & Web3"",""Behavioral Economist"",""Supply Chain & Logistics"",""Biotechnology""]";"[""Behavioral Designer"",""Blockchain Developer"",""Supply Chain Analyst"",""Product Manager"",""Biochemist"",""Investment Analyst""]";"[""Strategic Planning"",""Blockchain Development"",""Supply Chain Management""]";"[""Urban Planning"",""Animal Behavior"",""Consumer Behavior"",""Behavioral Economics"",""Supply Chain Management""]";"[""UC Berkeley""]";"[""Blockchain Fundamentals - Berkeley"",""Blockchain Basics"",""Behavioral Finance"",""Behavioral Design Bootcamp""]";"[""creativity"",""Creativity"",""Attention to Detail"",""innovation"",""service"",""empathy"",""analytical"",""Numeracy"",""Organization"",""Leadership"",""precision"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""design"",""art"",""Design"",""Art"",""Visuals"",""technology"",""finance"",""crypto"",""policy"",""psychology"",""risk"",""Finance"",""Business"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""law"",""math"",""Technology"",""Science"",""Data Science"",""AI""]";2026-04-27 04:22:19.979289+00
