id;name;description;icon_emoji;keywords;created_at;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_sectors;related_domains;related_careers;related_job_roles;related_skills;related_subjects;related_universities;related_courses;related_countries
e6004f9e-f7e4-4569-bc21-ac1e2b927c89;Government & Public Policy;Public administration, governance, and policy-making;🏛️;"[""government"",""policy"",""public sector"",""governance"",""civil service""]";2026-04-13 17:00:50.834588+00;High;$70,000;Stable;"[""service"",""analytical"",""Numeracy"",""Attention to Detail"",""empathy""]";"[""policy"",""risk"",""Finance"",""Business"",""Accounting"",""law"",""psychology""]";"[""USA"",""UK"",""Australia""]";"[""Government & Defense"",""Public Health""]";"[""Public Administration"",""Political Science""]";"[""Insurance Underwriter"",""Compliance Officer"",""Public Health"",""Economist""]";;"[""Public Speaking""]";"[""Public Health""]";"[""Pontificia Universidad Católica de Chile"",""Pondicherry University""]";"[""Public Speaking Mastery"",""Public Health Foundations""]";"[""Dominican Republic"",""Bolivia""]"
18735ab5-6af7-4a79-b770-f56935cfed41;Defense Manufacturing;;🏭;[];2026-04-27 04:20:04.488691+00;High;$65K-$130K;Steady;"[""service"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Technical Aptitude""]";"[""policy"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""India"",""UK"",""Australia"",""Germany""]";"[""Government & Defense"",""Auto Manufacturing"",""Manufacturing"",""Bicycle Manufacturing""]";;;;;"[""Manufacturing""]";;;
0feef581-1793-48d6-92bf-31cefbf6548b;Apparel & Textiles;;🏭;[];2026-04-27 04:20:04.488691+00;High;$65,000;Steady;"[""creativity""]";"[""fashion""]";"[""USA"",""UK"",""Australia"",""Canada"",""India""]";"[""Fashion & Textiles""]";;;;;;;;
a2e3719e-4b3d-48c1-9d62-0b7e940fbc27;Fitness & Wellness;;🏭;[];2026-04-27 04:20:04.488691+00;Very High;$70,000;Rapid Growth;"[""empathy"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation""]";"[""psychology"",""health"",""sports"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""math"",""technology"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Corporate Wellness"",""Esoteric Wellness"",""Fitness Coaching"",""Wellness & Fitness""]";;;;;;;;
a84c8a7c-fced-4632-992b-96a49a1dcc49;Influencer Marketing;;🏭;[];2026-04-27 04:20:04.488691+00;High;$80,000;Stable Growth;"[""creativity"",""Leadership"",""Organization"",""Attention to Detail"",""Communication"",""Creativity"",""negotiation"",""analytical"",""Numeracy"",""precision"",""safety"",""Problem Solving"",""Analytical Thinking"",""planning"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""systems thinking"",""Technical Aptitude"",""service"",""discipline"",""Analytical Skills""]";"[""marketing"",""Business"",""Management"",""Productivity"",""Data"",""Marketing"",""Online"",""property"",""finance"",""Finance"",""Accounting"",""Numbers"",""geology"",""law"",""Technology"",""Security"",""Computers"",""operations"",""media"",""content"",""business"",""psychology"",""Personal Growth"",""Mental Health""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";;;"[""Marketing & Advertising""]";;"[""Digital Marketing"",""Email Marketing"",""Performance Marketing""]";"[""Marketing""]";;"[""Introduction to Digital Marketing"",""Content Marketing Mastery"",""HubSpot Inbound Marketing Certification"",""Google Digital Marketing Certificate"",""Hootsuite Social Marketing Certification""]";
23f6d0e4-ff2e-4c0a-8cc7-3769667f00c4;Architectural Services;;🏭;[];2026-04-27 04:20:04.488691+00;Very High;85000;Stable Growth;"[""Communication"",""Analytical Skills"",""organization"",""analytical"",""empathy"",""creativity"",""communication""]";"[""Data"",""Business"",""Visuals"",""events"",""research"",""education"",""technology"",""teaching""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Architectural Visualization"",""Funeral Services"",""Architecture & Design""]";"[""Architecture"",""Landscape Architecture"",""Structural Engineering"",""Real Estate"",""Archaeology""]";"[""Architecture"",""Landscape Architect""]";"[""Architect""]";;"[""Architectural History"",""Architecture"",""Visual Arts"",""Fine Arts"",""Art Therapy"",""Performing Arts""]";"[""Politecnico di Milano""]";;"[""Armenia""]"
bb077eea-65f0-45d7-a575-f8efebdd3268;Libraries & Archives;;🏭;[];2026-04-27 04:20:04.488691+00;Medium;$40K-$70K;Stable with leadership paths;"[""empathy"",""creativity"",""communication"",""Communication"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""Leadership"",""Organization"",""negotiation"",""analytical"",""Numeracy"",""safety"",""Analytical Thinking""]";"[""education"",""technology"",""teaching"",""marketing"",""content"",""media"",""Marketing"",""Business"",""Online"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""engineering"",""design"",""art"",""arts"",""film"",""making"",""Technology"",""Cloud Computing"",""IT"",""music""]";"[""USA"",""UK"",""India"",""Australia"",""Germany"",""Canada""]";;"[""Religious Studies"",""Islamic Studies"",""Comparative Literature"",""Archaeology""]";"[""Librarian""]";"[""Librarian""]";;"[""Architectural History""]";"[""Hitotsubashi University"",""Brown University"",""Aligarh Muslim University"",""Pontificia Universidad Católica de Chile"",""ISCTE-IUL Lisbon"",""Brandeis University""]";;"[""Armenia""]"
483056a0-bc02-400e-a7f8-820cb7c2bea7;Agriculture & Agritech;Crops, livestock, farm tech;🌾;"[""agriculture"",""farming"",""agritech""]";2026-04-17 03:52:52.139936+00;High;$60,000;Strong Growth;"[""patience""]";"[""nature"",""food""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Agriculture & Food"",""Floriculture""]";"[""Agritourism"",""Apiculture"",""Agriculture & Farming"",""Soil Science"",""Permaculture"",""Viticulture"",""Sustainable Agriculture""]";;;;;"[""NIT Trichy""]";;"[""Eritrea""]"
240907b9-32b8-4488-9f75-7f4a303d3325;Insurance - Property;;🏭;[];2026-04-27 04:20:04.488691+00;High;$70,000;Stable;"[""service"",""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""precision"",""negotiation"",""Leadership"",""problem-solving"",""Problem Solving"",""Collaboration"",""planning"",""creativity"",""Creativity"",""systems thinking"",""Technical Aptitude"",""Analytical Thinking""]";"[""policy"",""risk"",""Finance"",""Business"",""Accounting"",""finance"",""Numbers"",""law"",""property"",""Management"",""Productivity"",""Data"",""technology"",""coding"",""Technology"",""Mobile Apps"",""Programming"",""Web Development"",""Coding"",""engineering"",""fashion"",""design"",""art"",""arts""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Insurance"",""Property Development"",""Cyber Insurance""]";;"[""Insurance Underwriter""]";"[""Insurance Underwriter""]";;;"[""Indian Institute of Foreign Trade"",""Narsee Monjee Institute""]";;
862579d3-9e8f-4417-960e-53b89a5d15a8;Government Services;;🏭;[];2026-04-27 04:20:04.488691+00;High;$80,000;Stable;"[""service""]";"[""policy""]";"[""USA"",""India"",""UK"",""Australia""]";"[""Government & Defense""]";;;;;;"[""Case Western Reserve University""]";;
9ccc1f7d-7290-4f99-afde-1e6d2405da28;Sports & Fitness;Professional sports, fitness services, and sports technology;⚽;"[""sports"",""fitness"",""athletics"",""wellness"",""sports tech""]";2026-04-13 17:00:50.834588+00;growing;$70,000;Rapid Growth;"[""empathy"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation""]";"[""psychology"",""health"",""sports"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""math"",""technology"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Combat Sports"",""Sports & Recreation"",""Sports Management"",""Fitness Coaching"",""Sports Technology"",""Aquatic Sports"",""Wellness & Fitness"",""Field Sports""]";"[""Sports Management""]";"[""Acupuncturist"",""Art Therapist"",""Kinesiologist"",""Nutritionist"",""Sports Psychologist"",""Sports Science & Management""]";;;"[""Sports Science""]";;;
60a5398e-67b4-400e-972a-82645b5c3b25;Electric Utilities;;🏭;[];2026-04-27 04:20:04.488691+00;High;$95,000;Transforming;"[""safety""]";"[""energy""]";"[""USA"",""Germany"",""UK""]";"[""Electric Two-wheelers"",""Energy & Utilities"",""Electric Vehicles""]";;;;;;"[""ETH Zurich"",""NIT Trichy""]";;"[""El Salvador""]"
e687b78e-394a-4e4e-b079-dcca30d02a9a;AR/VR & Metaverse;Immersive technology;🥽;"[""ar"",""vr"",""xr"",""metaverse""]";2026-04-17 03:52:52.139936+00;High;$110,000;Strong Growth;"[""creativity""]";"[""gaming"",""tech""]";"[""USA"",""UK"",""Germany"",""Australia"",""Canada"",""India""]";"[""Computer Vision"",""Architectural Visualization"",""Digital Content & Social Media""]";"[""Advertising"",""Content Creation & Media"",""Artificial Intelligence""]";"[""Artificial Intelligence""]";"[""IoT Solutions Architect""]";"[""ARKit"",""Computer Vision"",""Cloud Architecture"",""Artificial Intelligence""]";"[""Visual Arts"",""Artificial Intelligence""]";;"[""Unreal Engine 5 Course"",""AI for Everyone - Coursera"",""Computer Vision Nanodegree"",""Generative AI for Developers"",""AI For Everyone""]";
106a7bc6-ff96-4659-96de-38c663ba69fe;Transportation;Movement of people and goods via road, rail, air, and water;🚄;"[""transport"",""mobility"",""rail"",""aviation"",""public transit""]";2026-04-13 17:00:50.834588+00;High;$110,000;Strong Growth;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving""]";"[""aviation"",""policy"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""operations""]";"[""USA"",""India"",""UK""]";"[""Transportation & Logistics"",""Aerospace""]";"[""Aerospace Engineering"",""Transportation Engineering""]";"[""Air Traffic Controller"",""Aerospace Engineering""]";;;"[""Aerospace Engineering""]";"[""NIT Trichy""]";;
be3d1322-e176-4c6e-8809-22bbc07d9346;Hospitality - Luxury;;🏭;[];2026-04-27 04:20:04.488691+00;Medium;$55,000;Global industry with travel perks;"[""service"",""innovation"",""creativity"",""Creativity"",""Attention to Detail"",""planning""]";"[""travel"",""space"",""science"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""engineering"",""beauty""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Restaurant & Hospitality"",""Luxury & Premium"",""Hospitality & Tourism""]";;"[""Hospitality & Tourism""]";;;;"[""Northwestern University Qatar"",""Monash University Malaysia""]";;
035a021e-c541-417d-a0b9-efb4625abde2;Gaming Hardware;;🏭;[];2026-04-27 04:20:04.488691+00;High;$55K-$140K;Massive entertainment industry;"[""problem-solving"",""Problem Solving"",""Attention to Detail"",""Collaboration""]";"[""technology"",""coding"",""Technology"",""Mobile Apps"",""Programming"",""Web Development"",""Coding""]";"[""USA"",""India"",""UK"",""Canada""]";"[""Esports & Competitive Gaming"",""AI Hardware""]";;;;;;;;
8d6ee39e-bac9-40c9-8d51-f227bdd9a6be;Banking - Retail;;🏭;[];2026-04-27 04:20:04.488691+00;High;$85K-$300K+;Steady;"[""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""Leadership"",""creativity"",""Communication"",""Creativity"",""service"",""precision"",""Problem Solving"",""Analytical Thinking"",""negotiation"",""safety"",""planning""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""marketing"",""content"",""media"",""Marketing"",""Online"",""business"",""shopping"",""law"",""policy"",""risk"",""Technology"",""Security"",""Computers"",""property"",""geology"",""operations""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Experiential Retail"",""Retail & Consumer Goods"",""Convenience Retail"",""Investment Banking"",""Algorithmic Trading""]";"[""Banking & Insurance""]";"[""Investment Banking""]";;"[""Bitcoin Scripting""]";;;;"[""Bahamas"",""Burkina Faso"",""Antigua and Barbuda"",""Bahrain""]"
55672eb5-01dc-4407-ade4-84b2f5fbc0bd;Office Real Estate;;🏭;[];2026-04-27 04:20:04.488691+00;Medium;$80,000;Stable;"[""negotiation"",""Leadership"",""Organization"",""Attention to Detail"",""planning"",""creativity"",""Creativity"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""analytical"",""Numeracy"",""service"",""precision"",""problem-solving"",""Collaboration""]";"[""property"",""Business"",""Management"",""Productivity"",""Data"",""engineering"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""technology"",""Technology"",""Cloud Computing"",""IT"",""finance"",""Finance"",""Accounting"",""Numbers"",""policy"",""risk"",""law""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Real Estate & Construction""]";"[""Real Estate""]";"[""Real Estate""]";"[""Real Estate Agent""]";;;;;
f36ff556-8375-4758-8235-5bf7db8d171a;Last Mile Delivery;;🏭;[];2026-04-27 04:20:04.488691+00;high;$80K-$250K;Exponential industrial demand;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Drone Delivery""]";;;;;;;;
bdc53d50-3bce-4c02-a9fc-ba6eacf34495;Packaging Materials;;🏭;[];2026-04-27 04:20:04.488691+00;High;$55,000;Essential infrastructure demand;"[""precision"",""planning"",""negotiation"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""empathy"",""public health"",""analytical"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""outdoors"",""Leadership""]";"[""design"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment""]";"[""USA"",""UK"",""Australia"",""India"",""Germany"",""Canada""]";"[""Printing & Packaging"",""Composite Materials""]";;;;;"[""Materials Science""]";;;
