id;name;description;industry_id;industry_name;icon_emoji;keywords;created_at;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_sectors;related_domains;related_careers;related_job_roles;related_skills;related_subjects;related_universities;related_courses;related_countries;related_industries
5b2d440c-8be4-4f6f-a0d2-cfe26cf2ba34;Natural Language Processing;Understanding and generating human language using AI;;Artificial Intelligence & Machine Learning;💬;"[""NLP"",""chatbots"",""language models"",""text analysis""]";2026-04-13 17:01:27.211001+00;High;140000;Rapidly Growing;"[""creativity"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""Creativity"",""Attention to Detail""]";"[""film"",""arts"",""media"",""fashion"",""beauty"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""Design"",""Art"",""Visuals""]";"[""USA"",""UK"",""Germany"",""Australia""]";;"[""Sign Language Studies"",""Computational Linguistics"",""Linguistics"",""Artificial Intelligence""]";"[""Computational Linguist""]";;"[""Natural Language Processing"",""Artificial Intelligence"",""Machine Learning""]";;"[""Indian School of Business""]";"[""Natural Language Processing Specialization"",""Natural Language Processing"",""Microservices with Spring Boot"",""Neural Networks from Scratch""]";"[""Laos"",""Latvia"",""Angola""]";"[""Artificial Intelligence & Machine Learning"",""Natural Gas"",""Language Services"",""Food Processing""]"
48b77b98-1012-4cc1-a711-4c17e7168e01;Publishing & Journalism;News reporting, book publishing, and editorial content;;Entertainment & Media;📰;"[""news"",""publishing"",""journalism"",""editorial""]";2026-04-13 17:01:27.211001+00;Medium;$35K-$80K;Strong Growth;"[""creativity""]";"[""media""]";"[""USA"",""UK"",""Australia"",""Germany"",""India"",""Canada""]";;"[""Journalism"",""Writing & Publishing"",""Mass Communication"",""Lexicography""]";"[""Journalist"",""Journalism & Media"",""Broadcast Journalist""]";;"[""Content Strategy"",""Content Writing"",""Empathic Listening""]";"[""Journalism"",""Journalism & Mass Communication""]";"[""Hitotsubashi University"",""Aligarh Muslim University"",""George Washington University"",""NIT Rourkela""]";;;"[""Educational Publishing"",""Broadcasting""]"
1b7e6076-a7bc-4be2-8f68-46f05a1ab6ca;Esports Coaching;;;Esports;📊;[];2026-04-27 04:20:23.971159+00;High;$55K-$140K;Massive entertainment industry;"[""problem-solving"",""Problem Solving"",""Attention to Detail"",""Collaboration""]";"[""technology"",""coding"",""Technology"",""Mobile Apps"",""Programming"",""Web Development"",""Coding""]";"[""USA"",""India"",""UK"",""Canada""]";"[""Esports & Competitive Gaming"",""Career Coaching"",""Fitness Coaching""]";;;;"[""Agile Coaching"",""Executive Coaching""]";;;;;"[""Esports"",""Gaming & Esports"",""Online Gaming""]"
3a0e56d7-45ef-43b9-a60f-bb2e67370852;Counseling Services;;;Cosmetics;📊;[];2026-04-27 04:20:23.971159+00;Very High;$70,000;Rapid Growth;"[""empathy"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""psychology"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";;"[""Counseling Psychology"",""Gender Studies""]";;;;"[""Counseling Psychology""]";;;;"[""Cosmetics""]"
b102f3bd-1ed1-4aaa-a0a1-5561b33be1fe;Furniture & Home Goods;Home decor;;Furniture;🛋️;"[""furniture"",""home"",""decor""]";2026-04-17 03:52:52.139936+00;Medium;$55,000;Steady;"[""design""]";"[""home""]";"[""USA"",""UK"",""India""]";"[""Retail & Consumer Goods""]";;"[""Upholsterer"",""Furniture Maker""]";;;;;;;"[""Furniture"",""Home Appliances"",""Home Improvement"",""Luxury Goods"",""Consumer Goods & Retail"",""Household Products""]"
96202751-4f41-40cd-b080-dea32c818d9e;Veterinary & Animal Care;Veterinary services;;Dental Care;🐾;"[""veterinary"",""animals""]";2026-04-17 03:52:52.139936+00;High;$85,000;Steady;"[""empathy""]";"[""animals""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Animal Welfare"",""Aging Care"",""Body Care"",""Emergency Care"",""Beauty & Personal Care""]";"[""Veterinary Science"",""Zoology""]";"[""Veterinary Science"",""Zoologist""]";;"[""Nursing & Patient Care"",""Capybara""]";"[""Veterinary Science"",""Animal Behavior"",""Zoology""]";;;"[""Angola"",""Bosnia and Herzegovina""]";"[""Dental Care"",""Eye Care""]"
1b57363f-d995-4441-b3f0-1ea8f6c496e1;Eco-tourism;;;Medical Tourism;📊;[];2026-04-27 04:20:23.971159+00;Medium;$55,000;Global industry with travel perks;"[""service"",""innovation"",""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization"",""safety"",""public health"",""outdoors"",""patience""]";"[""travel"",""space"",""science"",""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";;"[""Ecotourism"",""Agritourism"",""Hospitality & Tourism""]";"[""Hospitality & Tourism"",""Space Tourism Coordinator""]";;;;;;"[""Ecuador""]";"[""Medical Tourism"",""Hospitality & Tourism""]"
ee031fdb-114e-4362-85e2-1afa357f9eae;Aquaculture;;;Agriculture & Farming;📊;[];2026-04-27 04:20:23.971159+00;growing;$45K-$100K;Steady;"[""outdoors""]";"[""ocean""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Fisheries & Aquaculture""]";"[""Aquaculture"",""Viticulture"",""Agriculture & Farming"",""Sustainable Agriculture""]";"[""Aquaculture Specialist""]";;;;;;"[""Norway""]";"[""Agriculture & Farming""]"
49729f0c-6939-4fd0-b842-6501e95d1d66;Bicycle Manufacturing;;;Aerospace Manufacturing;📊;[];2026-04-27 04:20:23.971159+00;High;$65K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""UK"",""Australia"",""India"",""Germany""]";"[""Manufacturing"",""Auto Manufacturing""]";;;;;"[""Manufacturing""]";;;;"[""Aerospace Manufacturing"",""Chemical Manufacturing"",""Defense Manufacturing"",""Glass Manufacturing"",""Manufacturing & Industrial""]"
9b2dd193-1a34-4803-91e0-cca255fbebfc;Connected Cars;;;Electric Vehicles;📊;[];2026-04-27 04:20:23.971159+00;High;$95,000;Transforming;"[""safety"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""Analytical Skills"",""engineering"",""organization"",""design"",""analytical"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Organization"",""research""]";"[""energy"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Germany"",""UK"",""Australia"",""India"",""Canada""]";;"[""Embedded Systems""]";;;"[""D3.js"",""DynamoDB""]";;"[""EPFL""]";;;"[""Electric Vehicles""]"
1aae1088-bb68-41ca-a8da-907d75726761;Gene Therapy;Treatment of diseases by modifying genes;;Biotechnology;🧬;"[""gene editing"",""CRISPR"",""genetic medicine""]";2026-04-13 17:01:27.211001+00;High;$70,000;Rapid Growth;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";;"[""Physical Therapy"",""Occupational Therapy"",""Genetics & Genomics""]";;;"[""Research & Development""]";"[""Art Therapy""]";;;;"[""Genomics""]"
89ae7153-2ef7-4ce5-8bf9-eb40432d4f48;Sports Technology;Technology applications in sports performance and analytics;;Sports & Fitness;📊;"[""sports analytics"",""wearables"",""performance tech""]";2026-04-13 17:01:27.211001+00;growing;$110,000;Rapid Growth;"[""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""empathy"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""research"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving""]";"[""sports"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""psychology"",""math"",""technology"",""health"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Science"",""Mathematics"",""Visuals"",""Productivity"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Sports Management"",""Sports & Recreation"",""Aquatic Sports"",""Combat Sports"",""Field Sports"",""Assistive Technology"",""Food Technology"",""Education Technology"",""Information Technology""]";"[""Sports Management"",""Sports Science"",""Food Technology"",""Surgical Technology"",""Horology"",""Orthopedics""]";"[""Sports Psychologist"",""Sports Science & Management""]";"[""Chief Technology Officer""]";;"[""Sports Science"",""Educational Technology""]";"[""Birla Institute of Technology Mesra"",""Cochin University of Science and Technology"",""Korea Advanced Institute of Science and Technology"",""Indian Institute of Technology Bombay"",""Massachusetts Institute of Technology"",""Hong Kong University of Science and Technology"",""Technion - Israel Institute of Technology"",""Indian Institute of Technology Delhi"",""Indian Institute of Technology Madras"",""Institut Polytechnique de Paris""]";;;"[""Sports & Fitness"",""Information Technology"",""Equestrian Sports"",""Space & Satellite Technology"",""Space Technology"",""Esports""]"
2b00f336-7b5d-4008-97d7-36384f6ae4c5;Coding Education;;;Higher Education;📊;[];2026-04-27 04:20:23.971159+00;High;$85,000;Stable with leadership paths;"[""empathy"",""creativity"",""communication""]";"[""education"",""technology"",""teaching""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Children's Education"",""Education Technology"",""Engineering Education"",""Finance Education"",""Childcare & Early Education"",""Higher Education"",""Education"",""K-12 Education""]";"[""Education & Teaching"",""Early Childhood Education""]";"[""Education & Teaching""]";;;"[""Education"",""Special Education""]";"[""Manipal Academy of Higher Education"",""Indiana University Bloomington"",""ISCTE-IUL Lisbon""]";"[""Cracking the Coding Interview"",""Notion Productivity OS""]";;"[""Higher Education"",""K-12 Education"",""Education & EdTech""]"
bf67dc79-c89d-4ca2-962e-bc52780dedbc;Aquatic Sports;;;Equestrian Sports;📊;[];2026-04-27 04:20:23.971159+00;growing;$70,000;Medium;"[""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""empathy"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation""]";"[""sports"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""psychology"",""math"",""technology"",""health"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Combat Sports"",""Sports Management"",""Sports Technology"",""Field Sports"",""Sports & Recreation""]";"[""Sports Management"",""Sports Science""]";"[""Sports Psychologist"",""Sports Science & Management""]";;;"[""Sports Science""]";;;;"[""Equestrian Sports"",""Sports & Fitness""]"
aa19afa4-f309-4f45-8420-fe5b3518594a;Film Distribution;;;Film Production;📊;[];2026-04-27 04:20:23.971159+00;Medium;$40K-$200K+;Steady;"[""creativity"",""Creativity"",""Attention to Detail""]";"[""film"",""arts"",""media"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""music""]";"[""USA"",""UK"",""Australia""]";"[""Film & Television""]";"[""Film Studies"",""Film & Television""]";"[""Film & Entertainment"",""Film Editor""]";"[""Film Director"",""Film Editor""]";;"[""Film Studies""]";;;;"[""Film Production"",""Film & Television""]"
74b9bcec-fac7-4550-bb58-e34977dfabee;Finance Education;;;Higher Education;📊;[];2026-04-27 04:20:23.971159+00;High;$75,000;Stable with leadership paths;"[""analytical"",""precision"",""Numeracy"",""Attention to Detail"",""Organization"",""Leadership"",""empathy"",""creativity"",""communication""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""education"",""technology"",""teaching""]";"[""USA"",""UK"",""Australia"",""Canada""]";"[""Decentralized Finance"",""Embedded Finance"",""Children's Education"",""Coding Education"",""Education Technology"",""Engineering Education"",""Childcare & Early Education"",""Education"",""K-12 Education""]";"[""Accounting & Finance"",""Education & Teaching"",""Early Childhood Education"",""Taxation""]";"[""Accounting & Finance"",""Education & Teaching""]";;;"[""Corporate Finance"",""Finance"",""Education"",""Special Education""]";"[""Manipal Academy of Higher Education""]";"[""Excel for Finance Professionals"",""Behavioral Finance""]";"[""Burkina Faso""]";"[""Higher Education"",""K-12 Education"",""Education & EdTech"",""FinTech"",""Microfinance""]"
51b8e3a8-945f-47ac-b645-3691ca54bdfe;Dance & Choreography;;;;📊;[];2026-04-27 04:20:23.971159+00;Medium;$50K-$110K;Strong Growth;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""organization"",""analytical"",""empathy"",""communication""]";"[""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""media"",""engineering"",""design"",""art"",""arts"",""film"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT"",""music"",""events"",""research"",""education"",""teaching""]";"[""USA"",""UK"",""Australia"",""Germany"",""Canada"",""India""]";;"[""Dance""]";;;;"[""Dance History""]";;;;
80d55dab-9f67-493a-8523-6d3cde360163;Electronic Music;;;Music Streaming;📊;[];2026-04-27 04:20:23.971159+00;Medium;$35K-$150K+;Diverse revenue streams;"[""creativity"",""Creativity"",""Attention to Detail""]";"[""music"",""arts"",""film"",""fashion"",""beauty"",""Design"",""Art"",""Visuals""]";"[""USA"",""UK"",""Australia""]";"[""Music & Audio""]";"[""Music & Audio Production"",""Telecommunications""]";"[""Music & Audio""]";"[""Music Producer""]";"[""Electron""]";"[""Music Theory""]";;"[""Music Production with Ableton Live""]";;"[""Music Streaming"",""Music Industry"",""Microelectronics""]"
db20b137-8896-4bc2-ab33-1a21500967a0;Fisheries & Aquaculture;Fishing industry;;Fisheries;🐟;"[""fisheries"",""aquaculture""]";2026-04-17 03:52:52.139936+00;Medium;$55,000;Steady;"[""outdoors""]";"[""ocean""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Aquaculture""]";"[""Fisheries Science"",""Aquaculture"",""Marine Biology"",""Agriculture & Farming""]";"[""Aquaculture Specialist""]";;;;;;;"[""Fisheries"",""Agriculture & Farming""]"
69e535c9-5a3c-48d8-9013-87d450f58646;Brewery & Distillery;;;Dairy Products;📊;[];2026-04-27 04:20:23.971159+00;Medium;$60,000;From cook to executive chef;"[""patience"",""creativity"",""service"",""empathy"",""innovation"",""safety"",""analytical"",""systems thinking"",""Analytical Skills"",""Problem Solving"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""research"",""Communication"",""Attention to Detail"",""Organization"",""discipline"",""precision"",""planning"",""negotiation""]";"[""food"",""arts"",""policy"",""psychology"",""environment"",""geology"",""ocean"",""math"",""technology"",""Environment"",""Sustainability"",""Technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""biology"",""animals"",""Science"",""Mathematics""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia"",""Belize"",""Gambia""]";;;;;;;;;"[""Gambia"",""Belize""]";"[""Dairy Products""]"
