id;name;country;city;continent;type;ranking_tier;website;keywords;created_at;related_domains;related_subjects;related_sectors;related_careers;related_skills;description;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;related_industries;related_job_roles;related_courses;related_countries;popular_courses
abf615fb-af89-473e-9012-16bc0e5e1a12;University of New South Wales;Australia;Sydney;Oceania;Public;Top 50;https://unsw.edu.au;"[""UNSW"",""Sydney"",""Australia"",""engineering""]";2026-03-09 03:45:11.466537+00;"[""Cybersecurity"",""Energy & Renewables"",""Human Resources"",""Sound Engineering"",""Quality Assurance"",""Sustainability & ESG""]";"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Cybersecurity"",""Earth Sciences"",""Human Resources"",""Cognitive Neuroscience"",""Nursing"",""Sociology""]";"[""Security Services"",""Network Security"",""Diversity & Inclusion"",""Community Health"",""Application Security""]";"[""Cybersecurity"",""Human Resources"",""Nursing"",""Sociologist"",""Social Work"",""Public Health"",""Paleontologist"",""Renewable Energy""]";"[""Cybersecurity"",""Cybersecurity Fundamentals"",""Cloud Security"",""Network Security"",""Leadership"",""Problem Solving""]";;High;$65K-$130K;Essential infrastructure demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";"[""Cybersecurity Services"",""Cybersecurity"",""Identity & Access"",""Nursing Services"",""Information Security""]";"[""Cybersecurity Analyst"",""Site Reliability Engineer"",""Chief Technology Officer"",""Quality Assurance Analyst"",""Application Security Engineer"",""Social Worker"",""Network Engineer"",""AI Ethics Officer""]";"[""Cybersecurity Fundamentals"",""Cybersecurity Foundations - SANS"",""The Business of Renewable Energy"",""CompTIA Security+"",""Site Reliability Engineering""]";"[""Australia"",""South Korea"",""New Zealand"",""South Africa""]";
eb898fb5-ad49-4c5d-b749-51d2ba567d2e;Australian National University;Australia;Canberra;Oceania;Public;Top 50;https://anu.edu.au;"[""ANU"",""Canberra"",""Australia"",""sciences""]";2026-03-09 03:45:11.466537+00;"[""Translation Studies""]";"[""Australian History""]";[];[];[];;High;70000;Stable;"[""organization"",""analytical"",""empathy"",""creativity"",""communication""]";"[""Mining"",""Agriculture"",""Technology"",""Finance""]";;;;"[""Australia""]";
83da1683-5e1b-4264-8e94-6804ffde43f1;Heriot-Watt University;UK;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Cybersecurity"",""Quality Assurance"",""Hospitality & Tourism"",""Hospitality Management"",""Biotechnology"",""Civil Engineering""]";"[""Cybersecurity"",""Thermodynamics"",""Civil Engineering"",""Software Engineering"",""Chemical Engineering"",""Aerospace Engineering""]";"[""Security Services"",""Network Security"",""Hospitality & Tourism"",""Biotech"",""Application Security""]";"[""Cybersecurity"",""Quantity Surveyor"",""Hospitality & Tourism"",""Biotechnology"",""Civil Engineering"",""Software Engineering"",""Aerospace Engineering"",""Electrical Engineering""]";"[""Cybersecurity"",""Solidity"",""Cybersecurity Fundamentals"",""Cloud Security"",""Network Security"",""Civil Engineering"",""Prompt Engineering"",""Mechanical Engineering"",""Ethereum Smart Contracts"",""ChatGPT Prompt Engineering""]";;High;$65K-$130K;Rapidly Growing;"[""analytical"",""Problem Solving"",""Analytical Thinking"",""planning"",""negotiation"",""service"",""research"",""problem-solving"",""Logical Thinking"",""precision"",""vigilance"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""law"",""Technology"",""Security"",""Computers"",""engineering"",""property"",""travel"",""biology"",""technology"",""coding"",""Programming"",""Computer Science"",""Coding"",""policy"",""aviation"",""security"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";"[""Cybersecurity"",""Cybersecurity Services"",""Identity & Access"",""Heavy Engineering"",""Hospitality & Tourism""]";"[""Cybersecurity Analyst"",""Site Reliability Engineer"",""IoT Solutions Architect"",""Quality Assurance Analyst"",""Application Security Engineer"",""Engineering Manager"",""Healthcare Data Analyst"",""Healthcare Administrator""]";"[""Site Reliability Engineering"",""Cybersecurity Fundamentals"",""Cybersecurity Foundations - SANS"",""CompTIA Security+"",""The Complete Cyber Security Course"",""Information Security Manager - CISM""]";"[""United Kingdom""]";
a7ea5c0e-9566-46f6-987b-9522497d9727;National University of Singapore;Singapore;Singapore;Asia;Public;Top 20;https://nus.edu.sg;"[""NUS"",""Singapore"",""engineering"",""business"",""computing""]";2026-03-09 03:34:14.134415+00;"[""Translation Studies"",""Comparative Literature""]";"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Entrepreneurship"",""Corporate Finance""]";[];"[""Entrepreneurship"",""Quantum Computing""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""Leadership"",""Organization"",""Attention to Detail"",""systems thinking"",""planning"",""Technical Aptitude"",""Problem Solving"",""precision"",""service"",""negotiation"",""problem-solving"",""Logical Thinking"",""innovation"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Self-awareness"",""Emotional Intelligence"",""discipline""]";"[""Business"",""Management"",""Productivity"",""Data"",""technology"",""engineering"",""Technology"",""Cloud Computing"",""IT"",""making"",""policy"",""aviation"",""property"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science""]";;;;"[""Singapore""]";
c165d9c3-f5ec-4db0-95bb-624086395602;Princeton University;United States;Princeton;North America;Private;Top 10;https://princeton.edu;"[""Princeton"",""mathematics"",""physics"",""humanities"",""public policy""]";2026-03-09 03:34:14.134415+00;[];"[""Electromagnetism"",""Quantum Physics""]";"[""Diversity & Inclusion""]";[];"[""Diffusion Models"",""CFD Simulation""]";;High;$65K-$130K;High;"[""analytical"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Technical Aptitude"",""organization"",""design"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Organization"",""research""]";"[""research"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment""]";"[""Non-Profit & NGOs""]";;"[""Advanced Algorithms - Princeton""]";"[""United States"",""Estonia""]";"[""Advanced Algorithms - Princeton""]"
53ffc9c5-62dc-4c39-bb1d-f2f65650c6e3;Cornell Tech;USA;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Biotechnology"",""Nanotechnology"",""Cloud Computing"",""Computer Science"",""Quantum Computing"",""Artificial Intelligence""]";"[""Cell Biology"",""Computer Science"",""Control Systems"",""Computer Networks"",""Computational Biology"",""Artificial Intelligence""]";"[""FinTech"",""Biotech"",""Information Technology"",""Cloud Computing"",""Computer Vision""]";"[""Biotechnology"",""Nanotechnology"",""Cloud Architect"",""Quantum Computing"",""Artificial Intelligence""]";"[""PyTorch"",""TensorFlow"",""Kubernetes"",""ElasticSearch"",""Docker Compose"",""Computer Vision"",""Containerization"",""Cloud Architecture"",""Artificial Intelligence"",""Ethereum Smart Contracts"",""C++ STL""]";;High;$110,000;Rapidly Growing;"[""research"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""biology"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""Information Technology"",""Biotechnology"",""Nanotechnology"",""Cloud Computing"",""Edge Computing"",""Retail & E-commerce""]";"[""Chief Technology Officer"",""Cloud Architect"",""DevOps Architect"",""Full Stack Developer"",""Digital Twin Engineer"",""IoT Solutions Architect""]";"[""AI for Everyone - Coursera"",""Kubernetes for Developers"",""Cloud Native Architecture"",""Intro to Quantum Computing"",""Computer Vision Nanodegree"",""Docker & Kubernetes Bootcamp""]";"[""Congo""]";
e646619f-5d01-48a3-aaf4-8ac45a927ff7;University of Amsterdam;Netherlands;Amsterdam;Europe;Public;Top 100;https://uva.nl;"[""UvA"",""Netherlands"",""social sciences"",""business"",""AI""]";2026-03-09 03:34:14.134415+00;[];"[""Entrepreneurship"",""Corporate Finance""]";[];"[""Artificial Intelligence"",""Entrepreneurship""]";[];;High;105000;Exponential growth trajectory;"[""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""Leadership"",""Organization"",""Attention to Detail"",""negotiation"",""analytical"",""Numeracy"",""precision"",""creativity"",""Communication"",""Creativity"",""safety"",""planning"",""service"",""empathy"",""communication""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""Business"",""Management"",""Productivity"",""Data"",""property"",""finance"",""Finance"",""Accounting"",""Numbers"",""marketing"",""Marketing"",""Online"",""geology"",""law"",""Security"",""Computers"",""operations""]";;;"[""Machine Learning"",""Introduction to Artificial Intelligence""]";"[""Netherlands""]";
b823a73a-32fe-4b93-b80f-dd7c93db461e;University of Auckland;New Zealand;Auckland;Oceania;Public;Top 100;https://auckland.ac.nz;"[""Auckland"",""New Zealand"",""engineering"",""medicine""]";2026-03-09 03:45:11.466537+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering""]";[];"[""Medicine""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""empathy"",""research"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""medicine"",""health"",""biology"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics""]";;;"[""Anatomy Specialization""]";"[""New Zealand""]";
352a730f-daf5-42ab-b652-431b85fdf5ea;Delhi Technological University;India;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Surgical Technology"",""Biotechnology"",""Nanotechnology"",""Mechanical Engineering"",""Cybersecurity"",""Telecommunications"",""Chemical Engineering""]";"[""Educational Technology"",""Mechanical Engineering"",""Cybersecurity"",""Electrical Machines"",""Analytical Chemistry"",""Chemical Engineering""]";"[""Education Technology"",""Information Technology"",""Medical Devices"",""Climate Tech"",""Telecommunications""]";"[""Biotechnology"",""Nanotechnology"",""Mechanical Engineering"",""Cybersecurity""]";"[""Technical Writing"",""Mechanical Engineering"",""Cybersecurity"",""Ethical Hacking"",""Cloud Security"",""Network Security""]";;High;$70,000;Rapid Growth;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""Biotechnology"",""Nanotechnology"",""Information Technology"",""Cybersecurity"",""Telecommunications""]";"[""Chief Technology Officer"",""Geotechnical Engineer"",""Mechanical Engineer""]";"[""Ethical Hacking - EC Council"",""Cybersecurity Fundamentals"",""Certified Ethical Hacker (CEH)"",""CompTIA Security+""]";;
db336341-cc98-4da4-9448-e2531fe19c9a;George Washington University;USA;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Writing & Publishing"",""Education & Teaching"",""Mass Communication"",""Linguistics"",""Performing Arts"",""Entrepreneurship""]";"[""Creative Writing"",""Communication Theory"",""Journalism & Mass Communication"",""Animation"",""Education"",""Linguistics""]";"[""Publishing & Journalism"",""Education"",""Non-Profit""]";[];[];;High;$65K-$130K;Strong Growth;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Organization"",""innovation"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""negotiation"",""problem-solving""]";"[""media"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""engineering"",""design"",""art"",""arts"",""film"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT"",""music"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business""]";"[""Educational Publishing"",""Consulting""]";;"[""Leadership Communication"",""Engineering Leadership Track"",""Introduction to Sustainability"",""Introduction to Probability and Data"",""Python for Everybody"",""Introduction to Accounting""]";"[""United States"",""Estonia""]";
