id;title;domain;description;seniority_levels;avg_salary_usd;demand_level;skills_required;education_required;certifications;keywords;career_path_keywords;created_at;industry;sector;related_subjects;related_universities;related_domains;growth_trajectory;soft_skills;interests;countries_in_demand;related_careers;related_industries;related_sectors;related_skills;related_courses;related_countries
807d4caa-0990-4412-b3f7-1899a09392bf;Nuclear Engineer;Engineering;Develops nuclear energy systems and safety protocols;[];80000;Medium;"[""Nuclear Physics"",""Reactor Design"",""Safety""]";;[];[];"[""nuclear"",""energy"",""reactor""]";2026-04-07 04:56:33.423341+00;Manufacturing & Industrial;Real Estate & Construction;[];[];[];Growing with IoT and EV demand;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""service"",""precision"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""policy"",""aviation"",""making"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""India"",""UK"",""Germany""]";"[""Electrical Engineering"",""Civil Engineering"",""Biomedical Engineering"",""Aerospace Engineering"",""Mechanical Engineering"",""Renewable Energy"",""Agricultural Engineer"",""Biomedical Engineer"",""Robotics Engineer"",""Sound Engineer""]";;;[];"[""Elastic Stack Engineer"",""Linux Foundation Certified Engineer"",""AWS DevOps Engineer Pro""]";
0b32f911-e1d6-4765-bb16-68132fef8476;Business Analyst;IT/Business;Analyzes business processes and recommends improvements;[];65000;High;"[""Requirements Analysis"",""SQL"",""Process Mapping""]";;[];[];"[""business analyst"",""BA""]";2026-04-07 04:56:33.423341+00;Information Technology;Financial Services;"[""Business Analytics"",""Business Law"",""Business Administration""]";"[""Indian School of Business"",""London Business School"",""ICFAI Business School""]";"[""International Business"",""Business Administration""]";Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""organization"",""Numeracy"",""Leadership""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Cryptocurrency Analyst"",""Financial Analyst"",""Actuarial Analyst""]";"[""Agribusiness""]";"[""Business Travel""]";"[""Business Analysis""]";"[""Business Analytics with Excel"",""Power BI for Business Analytics"",""The Business of Renewable Energy"",""Excel Skills for Business""]";
dcdf8a2a-6735-4949-98a0-b5e311e69553;Chiropractor;Healthcare;Treats musculoskeletal disorders through spinal manipulation;[];$70,000;High;"[""spinal adjustment"",""anatomy"",""patient care""]";;[];"[""chiropractic"",""spine"",""musculoskeletal""]";"[""Healthcare""]";2026-03-09 03:42:45.923926+00;Healthcare & Life Sciences;Wellness & Fitness;[];[];"[""Chiropractic""]";Rapid Growth;"[""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization""]";"[""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Midwife"",""Medicine"",""Chiropractor"",""Optometrist"",""Dentistry"",""Acupuncturist"",""Paramedic"",""Clinical Psychologist"",""Pathologist"",""Public Health"",""Podiatrist"",""Gerontologist"",""Dietitian"",""Veterinary Science"",""Physiotherapist"",""Neurologist"",""Pharmacy"",""Psychiatrist"",""Audiologist"",""Nursing"",""Veterinarian"",""Kinesiologist"",""Pharmacist"",""Dermatologist"",""Radiographer"",""Nutritionist""]";"[""Nutraceuticals""]";"[""Active Living""]";[];;
c7f5b318-e4c4-4374-b048-5030cb5e262e;Music Producer;Music & Audio Production;Oversees the creation and production of music recordings;"[""Assistant"",""Producer"",""Senior Producer"",""Executive""]";$35K-$150K+;Medium;"[""DAW"",""mixing"",""mastering"",""music theory"",""sound design""]";Formal training or self-taught;[];"[""music"",""production"",""audio""]";"[""Music"",""Audio Production""]";2026-03-09 03:33:46.151983+00;Information Technology;Auto Manufacturing;"[""Manufacturing"",""Music Theory""]";"[""Aligarh Muslim University""]";"[""Music & Audio Production""]";Diverse revenue streams;"[""creativity"",""Creativity"",""Attention to Detail""]";"[""music"",""arts"",""film"",""fashion"",""beauty"",""Design"",""Art"",""Visuals""]";"[""USA"",""UK"",""Australia""]";"[""Music & Audio"",""Sound Designer""]";;"[""Music & Audio"",""Electronic Music""]";[];"[""Music Production with Ableton Live""]";
bbb79a73-8886-4ecb-b1d3-2ba629683fbe;Actuary;Finance;Assesses financial risk using mathematics and statistics;[];$50K-$90K;High;"[""statistics"",""risk modeling"",""Excel""]";;[];"[""actuary"",""risk"",""insurance""]";"[""Accounting & Finance""]";2026-03-09 03:42:45.923926+00;Banking & Financial Services;Risk & Compliance;[];[];[];Stable;"[""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""precision"",""service""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""law"",""policy"",""risk""]";"[""USA"",""UK"",""Australia""]";"[""Financial Analyst"",""Accountant"",""Chartered Accountant"",""Insurance Underwriter"",""Bookkeeper""]";;;[];"[""Introduction to Probability and Data""]";
c7500f35-cdf3-4231-aa36-50be95f825ba;Flight Attendant;Aviation;Ensures passenger safety and comfort during flights;[];35000;Medium;"[""Customer Service"",""Safety Training"",""First Aid""]";;[];[];"[""airline"",""cabin crew"",""aviation""]";2026-04-07 04:56:33.423341+00;Information Technology;Aerospace;"[""Aerospace Engineering""]";[];[];Strong Growth;"[""precision""]";"[""aviation""]";"[""USA"",""India"",""UK"",""Germany"",""Australia"",""Canada""]";"[""Air Traffic Controller"",""Event Manager"",""Hospitality & Tourism"",""Sommelier"",""Culinary Arts"",""Aerospace Engineering""]";;;[];;
cb4cdb63-c4d6-4ba6-89de-3057a06cf915;Robotics Engineer;Robotics;Designs, builds, and programs robotic systems;"[""Junior"",""Mid"",""Senior"",""Lead"",""Director""]";$75K-$150K;Very High;"[""ROS"",""Python"",""C++"",""mechanical design"",""computer vision"",""sensors""]";Bachelor/Master in Robotics/ME/EE;[];"[""robotics"",""automation"",""robots""]";"[""Robotics"",""Engineering""]";2026-03-09 03:33:46.151983+00;Information Technology;Manufacturing;"[""Robotics""]";"[""Erasmus University Rotterdam"",""NIT Rourkela""]";"[""Robotics"",""Physics""]";Exponential industrial demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding""]";"[""USA"",""India"",""UK""]";"[""Mechanical Engineering"",""Robotics & Automation"",""Robotics Engineer"",""Robotics Process Automation Developer"",""Agricultural Engineer"",""Data Engineer""]";"[""Automotive OEM"",""Mechatronics"",""Optics & Photonics"",""Automotive""]";"[""Consumer Robotics""]";"[""C++""]";;"[""Guinea-Bissau""]"
ce55f61a-c7bb-472c-908c-0c50e8140941;Chef / Culinary Director;Culinary Arts;Creates menus, manages kitchen operations, and leads culinary teams;"[""Line Cook"",""Sous Chef"",""Head Chef"",""Executive Chef""]";$30K-$90K;Medium;"[""cooking techniques"",""menu planning"",""food safety"",""kitchen management""]";Culinary school or apprenticeship;[];"[""chef"",""cooking"",""culinary""]";"[""Culinary Arts"",""Hospitality""]";2026-03-09 03:33:46.151983+00;Entertainment & Media;Agriculture & Food;[];[];[];From cook to executive chef;"[""patience"",""creativity""]";"[""food"",""arts""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Culinary Arts""]";"[""Dairy Products"",""Kitchen & Bath""]";"[""Culinary Arts"",""Bakery & Confectionery""]";"[""Chef"",""Celery""]";;
d00b43de-dc51-49ce-93aa-efc66d00d97a;Surgeon;Medicine & Surgery;Performs surgical operations to treat diseases and injuries;"[""Resident"",""Fellow"",""Attending"",""Chief of Surgery""]";$250K-$500K+;Very High;"[""surgical techniques"",""anatomy"",""patient care"",""dexterity"",""decision making""]";MD + surgical residency;[];"[""surgeon"",""surgery"",""operating""]";"[""Medicine"",""Surgery""]";2026-03-09 03:33:46.151983+00;Information Technology;Healthcare & Life Sciences;[];"[""Edinburgh Napier University"",""Oregon State University""]";[];Long training, stable high earning;"[""empathy"",""research""]";"[""medicine"",""health"",""biology""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Medicine""]";;;[];;
d06f79de-f9cb-4e4b-bed1-750cf8921f44;Medical Doctor;Medicine & Surgery;Diagnoses and treats illnesses and injuries;"[""Resident"",""Attending"",""Senior"",""Department Head"",""Chief""]";$200K-$400K+;Very High;"[""diagnosis"",""patient care"",""clinical skills"",""research"",""empathy""]";MD/MBBS + residency;[];"[""doctor"",""physician"",""medicine""]";"[""Medicine"",""Healthcare""]";2026-03-09 03:33:46.151983+00;Information Technology;Healthcare & Life Sciences;[];"[""Pondicherry University""]";"[""Pediatrics"",""Orthopedics"",""Physical Therapy""]";Long training, stable high earning;"[""empathy"",""research""]";"[""medicine"",""health"",""biology""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Medicine""]";"[""Nutraceuticals"",""Hospital Chains"",""Orthopedics""]";"[""Medical Devices""]";[];;"[""Jamaica""]"
d9ab1f9b-a9fa-43a2-b7ee-72baa27d5079;Civil Engineer;Civil Engineering;Designs and oversees construction of infrastructure projects;"[""Junior"",""Mid"",""Senior"",""Principal"",""Director""]";$60K-$120K;High;"[""AutoCAD"",""structural analysis"",""concrete"",""surveying"",""project management""]";Bachelor in Civil Engineering;[];"[""civil"",""infrastructure"",""construction""]";"[""Civil Engineering"",""Construction""]";2026-03-09 03:33:46.151983+00;Manufacturing & Industrial;Real Estate & Construction;"[""Civil Engineering"",""Civil Procedure""]";[];[];Steady;"[""planning"",""negotiation"",""systems thinking"",""Technical Aptitude"",""Problem Solving""]";"[""engineering"",""property"",""technology"",""Technology"",""Cloud Computing"",""IT""]";"[""USA"",""UK"",""Germany""]";"[""Civil Engineering"",""Quantity Surveyor"",""Cloud Computing & DevOps"",""Glazier"",""Cloud Architect"",""Carpenter"",""Surveyor"",""Agricultural Engineer""]";"[""Hydropower""]";"[""Civil Aviation""]";"[""Civil Engineering""]";"[""Linux Foundation Certified Engineer"",""AWS DevOps Engineer Pro""]";"[""Guinea"",""Guinea-Bissau"",""Bolivia""]"
8c9f47de-b2ae-47ff-b7d5-4562d9b2af12;Machine Learning Engineer;Technology;Builds and deploys ML models for products;[];100000;High;"[""Python"",""TensorFlow"",""PyTorch"",""Statistics""]";;[];[];"[""ML"",""machine learning"",""AI""]";2026-04-07 04:56:33.423341+00;Information Technology;DevOps & Infrastructure;[];"[""Tsinghua University""]";[];Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Data Science"",""Data Engineer"",""Software Engineering"",""Cloud Computing & DevOps"",""Cloud Architect"",""Artificial Intelligence"",""Game Development"",""Product Management"",""Cybersecurity"",""Robotics & Automation"",""Blockchain & Web3"",""Quantum Computing"",""Robotics Process Automation Developer"",""Agricultural Engineer"",""Biomedical Engineer"",""Robotics Engineer"",""Sound Engineer""]";"[""Internet of Things""]";"[""Distance Learning"",""Continuous Learning"",""Online Learning"",""Algorithmic Trading"",""AI Tooling""]";"[""TensorFlow"",""Machine Learning"",""Federated Learning"",""Statistics"",""Deep Learning"",""PyTorch"",""CockroachDB""]";"[""Elastic Stack Engineer"",""Machine Learning by Andrew Ng"",""Azure Data Engineer Associate"",""Reinforcement Learning"",""Machine Learning"",""PyTorch for Deep Learning Bootcamp"",""Learning How to Learn"",""Machine Learning - Andrew Ng"",""Linux Foundation Certified Engineer"",""AWS DevOps Engineer Pro"",""Deep Learning Specialization"",""Microservices with Spring Boot"",""Linear Algebra - MIT OCW""]";
2a635414-338e-4fb3-b43f-4b6e141b5bdf;CRM Manager;General;;[];$40K-$90K;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Hospitality & Tourism;Event Management;"[""Management""]";[];[];Recovering;"[""organization"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""service"",""precision"",""creativity"",""Creativity"",""Attention to Detail"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Organization"",""Self-awareness"",""Emotional Intelligence""]";"[""events"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""policy"",""aviation"",""making"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""UK"",""Australia"",""India"",""Germany"",""Canada""]";"[""Event Manager"",""Product Manager""]";"[""MarTech""]";;"[""BlazeMeter""]";"[""Information Security Manager - CISM""]";
d7d67b25-5824-411f-af45-06eed964537c;Geologist;Geology & Earth Sciences;Studies the Earth's structure, composition, and processes;"[""Junior"",""Mid"",""Senior"",""Principal""]";$55K-$110K;Medium;"[""field mapping"",""GIS"",""mineralogy"",""stratigraphy"",""rock analysis""]";Bachelor/Master in Geology;[];"[""geology"",""earth science"",""minerals""]";"[""Geology"",""Mining"",""Environmental""]";2026-03-09 03:33:46.151983+00;Entertainment & Media;Mining & Resources;"[""Earth Sciences""]";[];"[""Petroleum Geology"",""Speleology"",""Geoinformatics"",""Archaeology"",""Seismology""]";Stable;"[""safety""]";"[""geology""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Geologist"",""Volcanologist""]";;;[];;
9a375e01-fa74-4392-9a78-b6dab7a611ce;Algorithm Engineer;General;;[];$65K-$130K;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Manufacturing & Industrial;Manufacturing;"[""Algorithms"",""Algebraic Topology""]";[];[];Stable Growth;"[""precision"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Logical Thinking"",""Attention to Detail"",""Organization"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""planning"",""negotiation"",""problem-solving"",""creativity"",""Creativity"",""organization""]";"[""making"",""math"",""technology"",""Data Science"",""AI"",""Technology"",""Data"",""Business"",""Visuals"",""Mathematics"",""Science"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food"",""engineering"",""property""]";"[""USA"",""India"",""UK"",""Germany"",""Australia"",""Canada""]";"[""Agricultural Engineer"",""Robotics Engineer"",""Data Engineer"",""Sound Engineer"",""Biomedical Engineer""]";;"[""Algorithmic Trading""]";"[""AlphaFold""]";"[""Elastic Stack Engineer"",""Azure Data Engineer Associate"",""Linux Foundation Certified Engineer"",""AWS DevOps Engineer Pro"",""Microservices with Spring Boot"",""Algorithms Specialization - Stanford"",""Linear Algebra - MIT OCW""]";
