id;name;description;domain;related_skills;related_universities;related_domains;keywords;created_at;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_industries;related_sectors;related_careers;related_job_roles;related_subjects;related_courses;related_countries
b12d5564-281d-4ef4-8521-ccf92eb42698;Environmental Science;Study of environmental systems and sustainability;Science;"[""Research & Development"",""Data Analysis"",""Environmental Science""]";"[""Indian Institute of Science"",""Cochin University of Science and Technology"",""Korea Advanced Institute of Science and Technology"",""Hong Kong University of Science and Technology""]";"[""Climate Science"",""Ecology"",""Environmental Science"",""Computer Science"",""Data Science & Analytics"",""Sports Science"",""Actuarial Science"",""Forensic Science"",""Cognitive Science"",""Materials Science"",""Fisheries Science"",""Polymer Science"",""Soil Science"",""Plant Science""]";[];2026-04-13 17:02:21.176479+00;High;$110,000;Rapid Growth;"[""innovation"",""analytical"",""systems thinking"",""Analytical Skills"",""Problem Solving"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""research"",""Communication"",""Attention to Detail"",""Organization"",""empathy"",""safety"",""outdoors"",""public health"",""precision"",""patience"",""planning"",""negotiation""]";"[""environment"",""math"",""technology"",""Environment"",""Sustainability"",""Technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""sports"",""health"",""Science"",""Mathematics"",""Visuals"",""Productivity"",""animals"",""energy"",""ocean"",""nature""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Environmental & Sustainability"",""Data Science & Analytics"",""Mining Equipment"",""Cement & Concrete""]";"[""Environmental Services"",""Data Science & Analytics"",""Environmental Consulting""]";"[""Environmental Science"",""Sports Science & Management"",""Data Science"",""Veterinary Science""]";"[""Environmental Engineer""]";"[""Political Science"",""Data Science"",""Cognitive Science"",""Computer Science"",""Veterinary Science"",""Materials Science"",""Sports Science""]";"[""Data Science: [University Name] Course"",""Introduction to Computer Science and Programming Using Python"",""Advanced Data Science with IBM"",""Applied Data Science with Python"",""Python for Data Science"",""IBM Data Science Professional Certificate"",""The Science of Well-Being"",""The Science of Nutrition"",""The Science of Happiness"",""CS50: Introduction to Computer Science"",""The Business of Renewable Energy""]";"[""Chile"",""Norway"",""Brazil"",""Denmark"",""Sweden"",""Finland"",""El Salvador"",""Armenia""]"
e5d8c7e6-6314-4725-8800-a78d9b16de63;Manufacturing;Production processes;Engineering;[];[];"[""Industrial Engineering"",""Mechanical Engineering"",""Welding & Fabrication""]";"[""manufacturing"",""production"",""industry""]";2026-04-18 01:05:59.768509+00;High;$65K-$130K;Steady;"[""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Technical Aptitude""]";"[""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""UK"",""Australia"",""India"",""Germany""]";"[""Manufacturing & Industrial"",""Music Industry"",""Film & Television"",""Chemical Manufacturing"",""Aerospace Manufacturing"",""Defense Manufacturing"",""Glass Manufacturing"",""Lithium Mining"",""Hearing Aids""]";"[""Manufacturing"",""Auto Manufacturing"",""Film & Television"",""Bicycle Manufacturing""]";"[""Industrial Designer"",""Mechanical Engineering"",""Music & Audio""]";"[""Industrial Designer"",""Chemical Engineer"",""Mechanical Engineer"",""Industrial Engineer"",""Music Producer""]";;[];
461f7399-b7af-4117-9d21-52e48e00cf6e;Chemistry;Study of substances, their properties, and reactions;Science;"[""Research & Development"",""Environmental Science""]";"[""Pondicherry University""]";"[""Chemistry"",""Biochemistry"",""Pharmaceutical Science"",""Organic Chemistry""]";[];2026-04-13 17:02:21.176479+00;High;$55K-$120K;Rapid Growth;"[""research"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Collaboration"",""empathy"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""analytical"",""Critical Thinking""]";"[""biology"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment""]";"[""USA"",""UK"",""Australia"",""India"",""Germany"",""Canada""]";"[""Chemical & Materials""]";[];[];[];"[""Analytical Chemistry"",""Organic Chemistry"",""Inorganic Chemistry""]";[];"[""Malaysia"",""Belgium"",""Iran""]"
8f8fb994-5126-455d-bb06-bf05483fd873;Anthropology of Religion;;Anthropology;[];[];"[""Anthropology"",""Religious Studies""]";[];2026-04-27 04:20:58.388691+00;High;$65K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""UK"",""Australia"",""India"",""Germany""]";;;;;"[""Cultural Anthropology"",""Design Anthropology"",""Anthropology"",""Comparative Religion""]";;
8b4fb388-f7c5-48dd-a57c-41c303c5a9bd;Performing Arts;Theater, dance, and live performance;Arts;[];[];"[""Dance"",""Performing Arts"",""Culinary Arts"",""Fine Arts""]";"[""performing arts"",""theater"",""dance""]";2026-04-18 01:05:59.768509+00;Medium;$60,000;From cook to executive chef;"[""creativity"",""Creativity"",""Attention to Detail"",""patience"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving""]";"[""beauty"",""fashion"",""Design"",""Art"",""Visuals"",""food"",""arts"",""media"",""engineering"",""design"",""art"",""film"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT"",""music""]";"[""USA"",""UK"",""Australia"",""Germany""]";"[""Architectural Services"",""Live Events""]";"[""Arts & Culture"",""Culinary Arts"",""Fine Arts"",""Arts & Creative""]";"[""Puppeteer / Puppet Designer"",""Choreographer"",""Culinary Arts""]";[];"[""Fine Arts"",""Visual Arts""]";[];
f7e31a87-05f2-42ed-bf1d-1505c39b6c51;Information Systems;Tech systems for organizations;Technology;"[""Diffusion Models"",""Containerization""]";"[""ISCTE-IUL Lisbon"",""Oregon State University"",""Indian School of Business""]";"[""Information Systems"",""Embedded Systems"",""Telecommunications"",""Geoinformatics""]";"[""information systems"",""enterprise""]";2026-04-18 01:05:59.768509+00;High;$110,000;Steady;"[""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages"",""service"",""planning"",""Technical Aptitude""]";"[""events"",""ocean"",""home"",""math"",""technology"",""Data"",""Technology"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food""]";"[""USA"",""UK"",""Canada"",""Australia"",""Germany"",""India""]";"[""Information Technology"",""Information Security""]";"[""Information Technology""]";[];[];;"[""Information Security Manager - CISM"",""Algorithms Specialization - Stanford"",""Notion Productivity OS""]";
4dbedd9f-1667-456d-9955-f4d05184cc45;Astronomy;Celestial bodies and the universe;Sciences;[];[];"[""Space Science"",""Aerospace Engineering"",""Astronomy & Astrophysics"",""Helioseismology""]";"[""astronomy"",""space"",""stars""]";2026-04-18 01:05:59.768509+00;High;$65K-$140K;Rapid Growth;"[""innovation"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""Creativity"",""Attention to Detail"",""creativity"",""systems thinking"",""safety"",""Analytical Skills""]";"[""space"",""science"",""aviation"",""policy"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""music"",""arts"",""film"",""environment"",""energy""]";"[""USA"",""India"",""UK"",""Australia"",""Germany""]";"[""Space Technology"",""Space & Satellite Technology"",""Aerospace & Defense""]";"[""Aerospace""]";"[""Astrobiology Researcher""]";"[""Aerospace Engineer""]";;"[""Astronomy: Exploring Time and Space""]";
e7a52ce8-210f-4b3b-91c3-8665aa5f805b;Music Theory;Structure of music;Arts;"[""Color Theory""]";"[""Aligarh Muslim University""]";"[""Film Studies"",""Music & Audio Production""]";"[""music"",""theory"",""composition""]";2026-04-18 01:05:59.768509+00;Medium;$35K-$150K+;Diverse revenue streams;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving""]";"[""music"",""arts"",""film"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""media"",""engineering"",""design"",""art"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT""]";"[""USA"",""UK"",""Australia"",""Germany""]";"[""Music Industry"",""Entertainment & Media"",""Music Streaming"",""Cinema & Theatre""]";"[""Music & Audio"",""Electronic Music""]";"[""Music & Audio""]";"[""Music Producer""]";"[""Communication Theory"",""Critical Theory"",""Decision Theory""]";"[""Songwriting"",""Music Production with Ableton Live""]";
acf2ebc5-488a-459c-aa59-50f2a8656871;Contract Law;;Law;[];"[""Boston College"",""Indian Institute of Foreign Trade"",""Pontificia Universidad Católica de Chile""]";"[""Law & Legal Studies""]";[];2026-04-27 04:20:58.388691+00;High;$110,000;Partner track or corporate counsel;"[""analytical"",""Problem Solving"",""Analytical Thinking""]";"[""law"",""Technology"",""Security"",""Computers""]";"[""USA"",""UK"",""Germany""]";"[""LegalTech"",""Courier Services""]";;"[""Law""]";;"[""Construction Law"",""Cyber Law"",""Law"",""Constitutional Law"",""Business Law"",""Criminal Law"",""International Law""]";;
12383ebb-5338-437a-8ec5-6197eed45fd8;Creative Writing;Crafting original literary works;Humanities;"[""Technical Writing"",""Content Writing"",""Empathic Listening""]";"[""Hitotsubashi University"",""Brown University"",""George Washington University"",""Goldsmiths University of London"",""Jindal Global University"",""Keio University"",""Northwestern University Qatar"",""Brandeis University""]";"[""Writing & Publishing""]";"[""creative writing"",""fiction""]";2026-04-18 01:05:59.768509+00;High;85000;Stable Growth;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""Leadership"",""Organization"",""Communication"",""analytical"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening""]";"[""arts"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""media"",""engineering"",""design"",""art"",""film"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT"",""music"",""marketing"",""Business"",""Management"",""Productivity"",""Data"",""Marketing"",""Online""]";"[""USA"",""UK"",""Australia"",""Germany"",""Canada"",""India""]";[];"[""Creative Writing"",""Arts & Creative""]";[];[];;[];"[""Eritrea""]"
5f00ef9f-5973-4620-8be4-8388331b6447;Materials Science;Properties and applications of materials;Engineering;"[""Environmental Science""]";"[""University of Texas at Austin"",""IIT Kharagpur"",""Cornell University"",""University of New South Wales"",""University of Cape Town"",""National Taiwan University"",""BITS Pilani"",""University of Southern California"",""KAIST"",""EPFL"",""ETH Zurich"",""Kyoto University"",""UCL (University College London)"",""University of Wisconsin-Madison"",""University of Malaya"",""Hong Kong University of Science and Technology"",""BHU Varanasi"",""Tsinghua University"",""KU Leuven"",""Washington University in St. Louis"",""Georgia Institute of Technology"",""Nanyang Technological University"",""Indian Institute of Science"",""University of São Paulo"",""University of Lagos"",""Massachusetts Institute of Technology"",""University of Cambridge"",""Northwestern University"",""University of Toronto"",""Seoul National University""]";"[""Cryogenics"",""Polymer Science"",""Ceramic Engineering"",""Materials Science"",""Plant Science"",""Renewable Materials"",""Data Science & Analytics"",""Computer Science"",""Space Science"",""Actuarial Science"",""Environmental Science"",""Soil Science""]";"[""materials"",""science"",""engineering""]";2026-04-18 01:05:59.768509+00;High;$110,000;Essential infrastructure demand;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""empathy"",""planning"",""negotiation"",""problem-solving"",""service"",""precision"",""safety"",""patience""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""animals"",""engineering"",""property"",""coding""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Chemical & Materials"",""Data Science & Analytics"",""Building Materials"",""Packaging Materials""]";"[""Data Science & Analytics"",""Composite Materials""]";"[""Data Science"",""Sports Science & Management"",""Veterinary Science"",""Environmental Science""]";"[""Agricultural Engineer"",""Physicist"",""Materials Scientist""]";"[""Cognitive Science"",""Computer Science"",""Veterinary Science"",""Data Science"",""Political Science"",""Sports Science"",""Environmental Science""]";"[""Data Science: [University Name] Course"",""Introduction to Computer Science and Programming Using Python"",""Advanced Data Science with IBM"",""The Science of Nutrition"",""The Science of Happiness"",""Applied Data Science with Python"",""Python for Data Science"",""IBM Data Science Professional Certificate"",""The Science of Well-Being"",""CS50: Introduction to Computer Science""]";"[""South Korea"",""Japan"",""Eritrea""]"
